,1-hexadecanol,1-monostearin,"1,2,4-benzenetriol","1,5-anhydroglucitol","2-aminoadipic,acid","2-hydroxybutanoic,acid","2-hydroxyglutaric,acid","2-hydroxyvaleric,acid","2-ketoadipic,acid","2-ketoglucose,dimethylacetal,NIST","2-oxogluconic,acid,NIST","3-hydroxybutanoic,acid,",3-phosphoglycerate,4-hydroxybenzoate,5'-deoxy-5'-methylthioadenosine,"abietic,acid",adenine,adenosine,adenosine-5-monophosphate,"adipic,acid",alanine,"alpha,ketoglutaric,acid",aminomalonate,arabinose,"arachidic,acid","arachidonic,acid","arachidonic,acid,isomer","arginine,+,ornithine",asparagine,"aspartic,acid","azelaic,acid","behenic,acid","benzoic,acid",benzylalcohol,beta-alanine,"capric,acid",cholesterol,"citric,acid",citrulline,conduritol-beta-epoxide,creatinine,cysteine,cysteine-glycine,cystine,cytidine-5'-diphosphate,"cytidine-5-monophosphate,NIST",dehydroascorbate,"dihydroabietic,acid",dodecanol,"elaidic,acid","erythronic,acid,lactone",ethanolamine,FAD,fructose,"fucose,1,+,rhamnose,2","fumaric,acid","gluconic,acid",glucose,glucose-6-phosphate,"glucuronic,acid","glutamic,acid",glutamine,glutathione,"glyceric,acid",glycerol,glycerol-alpha-phosphate,glycerol-beta-phosphate,glycine,"glycolic,acid",guanine,guanosine,"heptadecanoic,acid",homoserine,"hydroxycarbamate,NIST",hydroxylamine,hypoxanthine,"icosenoic,acid","idonic,acid,NIST",inosine,"inosine,5'-monophosphate",inositol-4-monophosphate,"inositol,allo-","inositol,myo-",inulobiose,isoleucine,"isothreonic,acid","lactic,acid","lauric,acid",leucine,levoglucosan,"lignoceric,acid","linoleic,acid",lysine,lyxitol,malate,maltose,maltotriose,mannitol,methanolphosphate,methionine,monopalmitin-1-glyceride,"myristic,acid",N-acetyl-D-mannosamine,N-acetylaspartate,N-methylalanine,nicotinamide,O-acetylserine,octadecanol,"oleic,acid",ornithine,"oxalic,acid",oxoproline,p-hydroquinone,"palmitic,acid","palmitic,acid,butyl,ester,NIST","palmitoleic,acid","pantothenic,acid","pelargonic,acid","pentadecanoic,acid",phenylalanine,phosphoethanolamine,"phosphogluconic,acid","phosphoric,acid","phthalic,acid","pimaric,acid,NIST",proline,"propane-1,3-diol,NIST","pseudo,uridine",putrescine,"pyrazine,2,5-dihydroxy,,NIST",pyrogallol,pyrophosphate,pyruvate,"ribonic,acid",ribose,ribose-5-phosphate,ribulose-5-phosphate,"salicylic,acid",serine,sorbitol,spermidine,"stearic,acid","succinic,acid",sucrose,taurine,threitol,"threonic,acid",threonine,"tocopherol,alpha","tocopherol,beta,NIST","tocopherol,gamma-",trans-4-hydroxyproline,trehalose,tryptophan,tyrosine,uracil,urea,"uric,acid",uridine,uridine-5'-monophosphate,valine,xanthine
case_95,9.72913051496242,9.37252984242028,12.6354288538529,14.7116575949565,11.162606773046,14.1456541950605,12.3344618015868,14.3583461435891,12.1036347851652,5.68663843284834,7.47293173937812,13.8787525300639,12.0033298793696,9.03959342335633,9.1211457963254,8.9488013828774,9.85888474620078,11.6111927822008,13.2327500045981,11.2884899472746,18.4884609940132,9.49846683148525,13.1451193463172,9.75677882707665,12.4249755033569,12.7567788270766,12.8612023290942,15.0438397929349,14.0250034175464,16.7475888478101,9.42673691649951,11.0080437174234,14.8193523551936,12.9627628381226,12.1810447669854,12.3522833113884,18.6951254151884,14.7922812901637,11.7205401783892,13.8823226755158,16.8060588952557,14.128259513251,8.69445793730764,10.8003051145265,12.974852532118,12.6075737638951,8.27508150230446,10.6892496463049,10.7900022706162,11.7903063479786,15.3043321354024,19.2686286723854,7.88189472424728,11.2755159835729,11.9215773197381,14.0308056665721,7.92684213030125,14.4209062539463,8.97899341235236,9.85307444821078,17.5514582029551,15.8903942648176,10.106568086835,12.7702526482211,17.2471581863561,15.447490936104,10.3950975993256,20.9270522588053,12.3056090450956,12.2785536942113,11.5639559130735,12.6237030153675,9.17430373221458,8.75303965857085,14.7496817373949,15.6912456670376,11.8850300895927,8.96613126141531,15.6574112440235,10.0578942400993,12.9313986672132,7.56110755076448,18.3335199318671,9.21835891229252,16.933826389315,11.7326156699349,19.0244542194052,18.1693477606199,17.6398384996686,11.6777905309298,10.2646145032534,10.2584734995839,15.7021342892476,10.4290821270526,14.4939933549059,14.2162104457139,14.5600825453637,12.2126981695639,12.3273549150925,14.412782533761,9.39509759932555,12.0388258282114,7.54965753002095,11.6931576262319,15.0523902991757,13.5420937638855,10.2540710090119,9.63203985760128,13.2279314916907,13.4151505195875,16.573218620986,19.827164913361,10.1327028277478,15.1211457963254,12.0326703200321,11.2092910317742,10.4530953237239,14.5936161450923,11.2672383809834,15.7171256557609,17.7392015616517,13.2098594471477,20.3191011057301,12.6004817890986,8.79000227061618,17.6227802401212,14.1121128196118,10.7195825314633,13.4431705833505,13.9716385067489,11.7829907436742,9.52502025052657,4.66557681732051,12.1350989336646,10.1658914923984,10.6582652856843,10.205647860543,9.90791031429088,17.6137024485502,11.9864437168376,9.95857504115915,18.4407392271818,14.5350799421408,11.2979305790883,18.0951989346714,8.922409883986,12.9601975662121,16.9514464627341,15.6113648901689,12.0734693683062,14.1828988331566,10.6313611019826,12.4424936022564,14.2444489511469,16.6253657205736,15.192478746624,18.9912522252192,13.5948352259575,10.8200971257645,7.30603443063337,17.5958684609204,11.4314235314738
case_88,10.9610726020793,9.35331309138036,12.6923726263915,14.3714072233683,11.1286621275703,14.2282297647649,12.1774518580798,14.9236005538292,12.3785314082889,6.52779004662383,7.53359566830504,15.0254165756312,13.4336137394005,9.7597079757786,10.4961781389506,8.35495344976161,11.7888233619849,12.0744356157939,14.4672270791371,12.6292151110187,18.1132145260281,8.43777988089123,12.2790101351197,11.178146965316,12.3328577814257,13.6417842044714,13.5842092543469,15.5839251452541,14.016342890462,17.9832581352903,10.0684493207282,10.6470658902134,14.7780884645302,12.9886752624026,11.6755694071862,12.3083033564628,18.4332316448409,15.1441017318043,12.634796143282,14.0493271672034,18.4619653967061,13.0795293129411,7.28783925390308,10.0401800739562,13.0822551202532,14.3276461037659,12.0566537141086,10.9156684042361,10.6014997328068,10.3259743827898,12.4541338705707,19.5026079180113,11.3338978615233,15.600938230007,11.810803696992,13.6505763022181,8.91121563822946,14.8421722859079,12.9166406175375,9.2530738357424,17.932236352904,14.8887786859871,13.9362910007402,14.4524589055796,17.3860217664598,17.3580624455679,11.3941716188927,20.022880441399,12.3547485069328,12.1737389525956,11.2998118955692,12.8102059364527,10.3284812384004,8.27056126247124,14.7205601006097,15.4442715067147,10.5594356732403,7.62887617173814,15.3345475310204,11.4653774394553,13.4553768726379,8.66370615590124,18.4207061515786,10.0320003494735,16.623250877717,12.9901273964365,19.122701530981,14.4409690128024,16.9784193092686,12.0266070907033,10.6138834572627,10.9930272869423,16.1509930585914,10.9061897940262,14.2368182564901,12.9107974859515,13.8832832384926,13.7812182044637,13.0129051980558,13.9862297359202,9.82980242476434,12.4282673581009,9.3268104854159,14.3385689651356,13.7793869856341,13.5463940714614,10.0019539089412,10.4577642553454,13.021451841191,13.7072176230199,18.063120302566,20.0006855623645,10.6755694071862,15.3066885226322,10.1585562369581,12.288268563545,15.1318649582726,15.4177845808073,11.6889625740572,16.0066901116379,18.5402146541005,10.9140002270902,20.8400629005309,12.6716258191975,9.16605077350503,16.6769942507965,14.5456311562653,10.6281980541976,13.9904572231545,14.4383602476604,11.9195533326411,11.752880840883,12.8513170178473,14.7348043668014,8.88420651789648,9.62887617173814,8.99776002505505,9.6070167377744,17.237096248483,14.6865218780921,10.6827714395922,18.5466772571397,14.588311666097,10.2300185995147,17.5039152782524,9.98404508774095,14.6101966584323,16.7457770505818,14.0237095298962,9.77938698563411,10.9529721033082,9.38094865829456,11.0794052901565,14.7443794642377,17.0786609294688,14.5173905558357,17.7696867265619,12.8339252547946,10.172576707273,8.65840212404132,17.2651668847835,8.18461853354431
case_24,10.9950567094086,9.3841096414211,12.9540969709321,13.323175384751,8.16231300578005,14.3921320626913,17.5320616235417,16.0004967837053,12.5585960578861,6.23547941834202,6.45560523270652,14.5926930401649,9.59032213570211,11.2220403816762,9.77617165213566,9.62250254145126,10.9075938681583,10.5581999851202,12.6844239232024,16.3049070537364,18.5922911074837,10.1871163967806,13.4464316880444,8.4246523043776,12.9557518692261,12.2386961310256,12.0877087977152,14.1643312622191,14.5888201609802,16.3444202642629,9.73049979375037,11.1993599925354,15.2144883817893,13.3020417787092,13.3242239820407,11.5233186226501,18.3692250215465,13.604681264364,11.1607485432654,13.8140698366506,16.2815690168444,10.4825722803068,7.4892360105878,7.24338461642736,13.1774782610751,11.7517855583962,7.25124673420033,12.548063214467,10.4607000998293,8.6818810885302,14.7991471406999,19.8136239795567,7.8518060899725,9.79780572262014,12.2463379338167,13.5802142875475,7.28227362982096,9.6687323844839,7.66432271714589,7.83620923492149,17.6101367800255,14.689812611332,10.7424027080033,13.2426453414735,16.6605223608195,15.1205723499582,9.24141237409576,21.3588107543126,12.1701099714749,11.6087987388184,10.2125076724055,13.2944523741762,9.63307178316145,9.91750933702334,15.3532224051496,15.1252925685943,11.5999748884314,6.79377396860109,14.2945712661818,11.0130869970056,12.6608221464,7.05860165625794,18.7767249878025,9.42985746350887,16.6693055694357,11.6099457072431,19.0619908023945,14.2896289954883,16.7115802007971,11.6731286145212,10.4479290364309,9.43676859069366,14.73943617346,11.2235398050305,13.5982421524697,9.51721842311368,9.95770521384896,11.9175093370233,12.0929136273949,12.8280185972699,9.19325118295272,12.43719943885,7.28992720236439,11.7991471406999,14.2710187398143,13.2394374319107,9.04961287303068,10.9199775926141,11.8230818009359,10.9779831960497,16.9844831642227,18.6414127691107,10.7099653827016,15.7194059021942,9.49586910292025,13.4025390860899,12.0753061467115,14.7502693259488,11.5562179885989,15.4293973470831,18.1159669930668,12.8258813926705,20.5186115085913,13.7104110303254,10.3313111231295,17.2215402273841,14.5653127113147,10.3515662681568,14.1910175626879,12.5106829870637,12.2364699402078,11.3529369998902,12.7333093273372,10.7672892960971,8.16231300578005,9.7035327461501,7.62855158612407,10.8342477185882,16.6703825410301,11.5984347814894,9.8349018537347,19.2735278442004,16.8138313720892,10.3220093820682,15.3303836431613,10.2975403864743,13.6413222061924,16.5981337873424,12.8603451552906,8.7472755065012,9.94078899778523,11.0200064109454,9.84662585086683,13.9164281458924,15.8910396274796,15.4404535687974,18.2062608731839,13.2604059580966,9.0852367827614,6.84662585086683,17.3658095378666,8.5446684013987
case_25,11.8011882250351,10.1312777736978,13.6154860927693,13.6128979666815,7.8641036375031,14.6372996980795,14.1160838513841,12.7502837379459,11.8121888684646,7.2841073896753,7.99707750277252,15.5035753383528,8.97421339442078,10.8801818455167,8.02404455037279,13.8494156157091,10.9695967663504,10.1456739947743,14.1974286612942,14.5979254597454,17.8720298611455,10.910606740277,11.546831905047,10.6104905422693,13.451758313775,13.0719426481995,13.3219514929003,12.6611166153392,14.9003341039133,15.1839158871512,10.3459726452602,12.1725368250207,14.9051773985699,14.0689782975815,13.9747894355707,12.6093780669224,18.8805661440301,16.1953603694692,10.1579002971076,14.1352768415124,15.4910965435678,11.5752187376377,7.98797529566527,8.25405015581911,12.9544898739602,13.0749009203609,8.88386689232453,17.5725335035933,12.4935607553042,9.20775650354518,14.3062463669445,20.4682638126013,8.00612264237553,11.4172098691741,12.4353201308554,13.9350850832115,8.38463426562926,12.5355531965217,10.5805269513981,9.03292270171924,17.442612975133,13.8435928953412,11.0384439294334,12.0914623117329,16.9959428624931,15.6181617662371,10.0527010089959,20.0109049058351,13.3865837074645,11.1374651814988,10.278519151413,13.7578340577714,8.3280507372629,9.26915704820932,16.1400675560937,14.7609266528268,15.1147124371234,10.905781668753,14.6643341251273,8.44574577993265,13.160434453812,9.02404455037279,18.0713536316511,10.0957055355002,16.29360417225,11.8584960919558,13.6719914765307,15.6533561923526,16.0924911133193,12.3530795317544,11.794025201767,10.5186655974724,14.0949108810924,11.1395217677927,14.3233091106676,12.7265379272819,13.0786572420985,15.0518140573455,13.7661772168138,12.090399552907,9.96728290051217,13.2099600263101,7.73947698298935,14.6558279078469,14.4720971068796,13.1446504437978,9.80313562021167,11.7716573887385,12.5051712401094,10.8173367598888,17.8435337608207,18.9056495062757,11.2850366618755,16.2823633893329,10.050516761734,10.9626440057086,11.1939695518151,16.3835229885713,12.5974579781169,14.9266243750459,17.8191221620569,13.4593932763861,21.5753537584395,13.9033630679503,10.7107179900079,17.1021788815565,15.3195158947969,10.5576386600035,14.71916541296,12.5880763932243,12.8157300161645,10.502776724969,13.1317944057681,11.4070020786577,8.80831585931735,9.32081916803181,7.57901231079611,11.0840065068139,16.0641481990494,12.4057210114956,11.8434351978998,19.5544599194161,15.1707782065554,11.9707523090961,15.8112619066923,10.8364793897947,13.0673588081233,15.9684764510108,12.5051712401094,9.5390629307484,10.2272263677434,10.7516289082447,11.0818691804364,11.7044800483328,15.4012282969791,15.3873951980873,17.9991140698746,12.3030388492548,10.4720971068796,8.1188227751249,16.6914846721839,10.1083608363063
case_9,12.7191302493185,11.215183494276,14.7969941641102,13.7531136029603,8.23438480063928,14.3218476418896,10.901359833745,11.9326887744364,13.2285206200242,7.08853393417582,7.97688857834691,14.5727783577994,10.5069248685645,9.88045881566382,7.55631289552664,9.09999912066928,9.76756475925789,7.58922751799938,8.3283609488483,14.121136590028,18.1768499634305,9.79838768272479,11.0894928541453,9.64768724854737,13.5848140457889,13.3757059692987,13.1840992961733,14.9202117692684,14.0172570374975,17.3101467634521,11.7512969877685,12.8854364918182,15.3929944888538,13.847678432762,12.1495747194663,12.5618510790681,18.2284390050078,14.6506139384653,12.3565159134484,14.6742156846207,12.7783089176187,12.3604935697891,7.97688857834691,10.7336174273345,14.5975929503494,9.02579817882786,10.6147626101065,12.3148948812479,12.0461917253274,9.9284077771085,15.9748142501091,20.7569238946251,8.73361742733455,13.2114445157833,11.8268418379074,13.2447515161975,11.4408356781067,16.0349114127812,12.4142938906542,11.2447515161975,17.0117191567868,14.7808340987725,7.52262976927035,15.2512466474386,17.4940035950582,11.8986269383627,9.3380761036815,20.1333349459114,13.6608108494375,14.3935769252932,10.4572725679174,13.9596855068144,7.45280831977278,9.64768724854737,16.1349903954147,16.4209752557459,11.7561362209545,7.57833920185664,11.3668350966629,7.81006948777242,12.0648390636921,8.28883258466165,18.3740775723287,9.20637042446968,16.9816740698935,10.940150087917,11.8348695734745,14.3949350299236,17.7112478172618,14.1349033138352,12.2213207659357,10.5919368052574,17.2220587663137,10.0137253465273,14.1028512370003,12.1687561326699,11.4453370703416,12.7188204254065,11.9008136686653,14.8261948088511,10.8980797375062,13.2819282228001,8.26186553706138,9.62934210529074,15.0298001093854,12.6786033253301,9.69129201786103,11.8354412774807,12.7821691721667,12.0928440636449,16.3290208146539,19.7257489200605,11.4415868861637,16.3172758835328,11.1338579246853,11.5388677610672,10.1975031867155,16.6848228330349,11.7433984481271,16.0776717334343,13.3632714183399,12.3384794854934,20.6393804769373,13.7627637729941,9.76756475925789,17.9141017208867,14.7655412911667,12.2800394662036,14.7126099335047,8.98515619433051,14.0508762044969,7.58922751799938,9.64768724854737,11.7268543016102,12.6925547707127,9.34130000455579,7.900267296744,11.1151456644231,17.8900531198886,13.3557190644688,10.1375714274844,19.6473159069813,13.3214395821949,9.99746945576937,15.6101343738995,10.0437200868251,12.7182005779035,16.9569953185795,13.1479646969339,9.37314887059513,11.4475825105473,10.5026118756934,11.2143046060119,13.8582662906527,17.0363573652228,17.6105936912925,18.5711970928855,12.9475730115224,10.8147158526288,7.40430980208159,17.6514664391826,11.811813628675
case_63,10.1694023548876,9.8065642411239,11.1129689040249,14.1778200483748,10.1061245229828,14.4347994503108,13.7313568883501,15.3048364583478,12.5669810257269,6.13715141860343,7.44054356205336,14.8014663067659,12.2082714099903,8.88405876190834,10.0501681170088,9.4804080229313,11.3062235113358,11.211463718954,13.8045272285693,12.4407378775013,18.8443797394735,8.06234283095489,13.7525658374603,11.0943152206932,12.506818367827,13.1786358216739,13.0702770124971,15.1198416448156,14.585860860663,17.7590620234179,9.4743462701441,10.2128296919526,13.9485431936145,13.0467253855943,12.7169888871467,12.388910793638,18.6648753620083,14.9513759231572,11.7323096864305,14.0061381118439,17.3203644422771,13.6437649739708,8.42805261787017,8.30023898999219,13.8610120251463,14.6785364205292,8.76991464012629,12.0987550448052,9.16564533442872,9.49844194576156,12.1963520313984,19.4014458361327,10.1486166050969,11.3499194210515,11.6959791784117,13.0183630291206,10.5733756460794,12.8744527072643,11.3979458627393,9.32739640442534,18.3541261861985,15.5710253654739,11.31303270411,12.8562124908695,16.5347122752375,15.618371165812,10.0724105273651,21.0521785511211,11.981039068375,12.6402159068897,12.341618506086,12.5099701798748,9.7944508614718,9.0046273330986,14.4581679487782,15.5226237621363,11.3457749337402,9.29164637947613,15.8234284165352,10.4114923945773,12.7790110108879,8.04608694019697,18.5699043083182,8.63241111637635,16.7019900779931,12.2452309424433,18.8875198757669,14.3995461901812,17.5339952780542,10.6773000719739,10.7655775678085,9.40592980697203,15.417922188734,10.2786607378817,13.7306418766134,10.9312907211569,10.3858864859673,10.60354250583,13.4148592456757,14.046023080115,9.8065642411239,12.0179723900891,8.8863433151029,14.947893954353,15.1586630415302,12.7991568735646,10.3257139610383,9.69239322120458,12.2840856335002,13.7032864456336,17.5522919574249,19.4305649769151,9.07040260074884,15.2581061767617,9.5411152823568,11.60354250583,11.3891121889118,14.6852354594909,10.6871613204902,15.5729546509101,18.940127457601,9.86796478578804,20.1462606602051,11.9576019982727,10.1139440274421,17.7689670190357,14.058929064312,10.1390686215977,15.2306954125784,14.6607550800891,9.9379136633506,11.0239505962725,11.0628478878622,12.7590474142177,8.31388159795086,9.61873617947928,8.27953009316008,10.326555427986,17.3793183248721,11.6211386696946,10.2777908584215,18.6770191701444,13.8693368897972,13.4360670679471,17.8147023930272,8.84465741229597,13.9602475900142,16.6413681981748,15.0718460804099,10.7668180623311,12.7045816494381,10.8125830026314,9.12172137803382,14.3989962778281,15.9360884912507,15.3161075706829,18.2600895280936,12.8036965092829,10.7655775678085,7.54834685158788,17.6290151731018,9.97595302436978
case_206,10.2830162043441,9.865116781808,11.9679336503712,14.410435527409,9.41097526537801,13.2696598161992,14.3204799132344,11.8799371693733,12.0609096633298,13.3153519068921,9.03262061889838,14.452035544191,12.6277501457765,9.1312037040747,10.614178126203,9.93665156036765,11.7907542900753,14.0782509279052,13.7866765311601,11.4918667176948,18.7523095661454,8.9069042169736,13.7639636566301,10.6982681191752,12.8590881995885,12.5562712934033,12.4287227347026,11.9055120572198,14.387283047567,17.0902179529232,9.52560692951999,11.7240852884673,13.2214664822379,10.571976892658,13.4541796115894,13.804264174844,19.5497470474739,15.695874238419,10.8929217946644,13.8740415067832,16.644579295676,14.1031799856892,9.67949372087053,8.36147008043908,13.9118355626942,15.5305147910591,9.31692364148582,12.3441040025278,10.6879400568768,8.68339817532645,12.3669429027526,16.1073033603346,8.23593919835522,11.9105175577569,13.0514995218606,13.9680670294718,8.73196114076466,14.0022686780644,10.5543182261615,9.89909076245063,19.4558479916211,15.1543629424225,10.3856363915698,12.2832306198964,16.8251601315531,18.5625122333775,11.4885232746204,20.7929135676774,11.1359603685911,12.7296028962889,13.4119560901088,12.8999299452417,8.88672633503597,10.4250352092165,14.2691186499673,16.4819298165523,12.5223408596134,9.96793365037116,17.0090176374192,9.59634144105722,13.8565688362724,10.2482926258668,18.5765083564456,11.8247366947977,16.3932923415948,11.6565046952049,18.480688720659,13.9821357402546,16.7806426185262,10.9163354429064,11.8291490594592,9.72187232314108,16.1452499781068,10.3385436835896,14.7352170374193,13.7332172967351,14.7859957827076,11.4795693588914,14.637846023512,14.0101272564776,9.33358312268784,11.9523773902648,8.44663746370176,11.469429328575,14.7204083208073,13.4867555508138,8.7040453261692,10.3393687880106,11.9306414606136,13.1373843151198,15.4100428638361,19.7447912630515,10.0006396552395,14.9981926668973,12.1030585313775,10.4679210220697,12.5883812467133,14.1989133413718,11.5000071062837,15.6499309075645,16.7915364301581,14.0306424446155,20.6712491852387,12.7269255508674,10.5335596659947,17.9650797193483,12.9845111991462,10.7838000722843,12.6832357005202,15.5343705484746,11.191392759402,11.9265292629385,10.4955725893469,10.5677584831002,7.55573890086114,11.0432941204128,10.9833239586122,10.1909357041024,16.9317531666365,13.321315410603,10.7844061193593,18.6598990849124,14.3969751079613,10.7097994908405,17.3793819596572,8.614178126203,14.469523545394,16.4317361032317,16.3693181258803,9.50516354030822,11.0678960936459,10.7419798965897,12.010256791386,14.3560783428821,16.3581407729385,15.6252996718699,18.2961305519285,11.6155410880813,11.7145771584397,8.12547492735764,17.1597302319199,10.1900211588795
case_181,9.95341664627657,9.81812894404864,12.1334516753637,13.3143371335442,9.64156259756378,13.5505027060802,15.2827284310449,15.3637587323996,12.8618717043997,8.88394012767907,7.4121365843728,14.3598273460523,13.0485322481025,9.45882981982085,11.069295169691,12.452613777953,12.4868132706673,11.6005041907686,13.5121625643596,12.2619778643478,18.4428400162043,7.3579808143259,12.5320606054191,13.2223361245868,12.4142705736464,12.9578123802086,13.1416321118382,15.0957591736387,14.2981218851683,18.3852259189276,10.2053206062984,11.6822720465817,14.0815811504061,13.2837986916703,12.0608442122321,12.1943244018373,18.7583149443991,13.3859170158649,12.6797118062632,13.9010337700281,16.6962361879366,11.8622191324667,7.19100913027293,9.34411816094415,13.4185291058851,14.5970119272811,11.3356360975368,14.8762201167682,10.3987870307138,9.42912076400368,12.4173474406205,19.9084661039598,11.1334516753637,14.0984159354244,11.3925467829106,14.0249856865608,9.04195332087822,13.8141837220873,13.1009942162011,8.96381449338189,17.7347526427718,14.5075058440763,11.1658987393334,13.7763403709427,17.0062745403847,18.2603353341522,12.4375384574909,20.4153558073114,12.6338508881687,11.7836954469848,11.9725297600925,13.039190418583,10.0382682740704,9.15743053829816,15.483486033488,16.3876376546069,12.6108788582362,9.66086315352272,16.527960561809,10.3697579821023,13.6824688000823,8.74917157165038,17.5629594419957,8.91374333859848,17.1158762679666,13.1943244018373,13.6352745670446,15.5219809818111,17.0974202230064,13.2983786610061,11.1860218945141,11.1821309789265,16.206005094161,11.4995994256231,15.1161858220568,11.5248367171222,11.6399425018956,11.9898039203926,14.1996955222214,13.3827723071195,9.92708936384622,12.1420613789004,7.7847954813811,17.3785964995371,14.6236406895665,12.6383205848716,8.17319785415648,10.5049493515594,12.38965753954,12.958949832009,17.0855479520211,19.9192713682175,9.8281229130452,15.2248036862053,9.32609675330611,13.3015845088229,11.894849026846,15.20846656497,11.3780423540285,16.110914348033,18.1959490367485,12.8316754758866,20.8361833620728,14.0419533208782,11.2490174587336,16.9054232264671,14.4569908201571,10.5996709854085,13.7855283719434,13.8445685944429,11.6362906210628,11.7884562167654,10.5182380089836,13.861437301626,10.9875763109755,9.47163759612147,10.2335245654693,10.1414889944291,17.1297408618653,13.7409768270268,9.7370987393498,18.5248675776059,14.2185420526015,10.6145955499635,16.9238684348894,9.7370987393498,14.2003139820831,16.8042619062071,12.5757200589413,8.81094776923707,9.52527555972354,10.2903972814513,9.98566419003168,14.4597484413361,17.0465464321787,15.6610878082232,18.5383791469977,12.4234815579668,10.0419533208782,8.09020848948544,17.6125706239764,10.5904738256313
case_232,11.0754168040234,10.2152134884777,8.03078891734026,14.4640340350918,10.4146317950155,15.278919441414,12.3615620315205,12.8472079218261,12.0191698340734,12.0842720105605,7.62344580985142,14.1520038289905,12.3476935611815,10.0423151707213,10.2976756486697,11.0259589997361,11.0015638455864,11.9402488725609,10.8762118802314,12.3787122207606,18.1261788880619,8.7127131479485,12.344981363448,10.0518505328681,13.8861071301673,11.6669094583354,10.7234929867017,14.1958840011784,14.5697818060742,16.9393019536933,9.60283553017613,12.1496744857821,14.6270384780338,11.4109316261729,12.6693893816635,14.1966363845284,19.3933276041848,15.457905652914,11.3581073922835,14.7705244097604,15.9463008709758,13.7270684409256,9.87621188023138,8.53374300690319,14.5870183139307,12.266892666373,12.8075122207442,13.4391811029771,11.3718765905111,9.04231517072129,13.3749186476021,15.4535957469881,7.40275769472722,11.1721447665858,12.5796211260917,12.7606004773451,9.39678379368259,12.6918239029643,11.2092607153483,13.7155656600154,18.2460299004835,17.4448014112183,11.6606909356002,12.9203457497396,16.213727596301,15.7218512707588,9.70548157871743,20.2650075955787,12.5943777672689,12.2992777532662,14.0661540708976,14.0058628846904,8.36653750681447,11.7990440197089,15.5949893638022,15.4388631736747,12.5493105921292,8.64376579423101,17.2522209559637,7.65381945889494,13.5391768929538,8.11325107753223,18.2741092991401,9.73655988990287,16.8828385097885,12.3680649765611,14.0396818595364,14.0088034106325,17.4943242182567,11.3418754525802,11.3779543037266,8.71751413421233,16.0572753749816,10.7175141342123,13.8059634336487,11.8638142750992,12.7036680083455,11.7324150623911,13.8955378453217,13.5442526400948,10.7246857896146,13.4289724525604,7.82374446033725,13.7512663887179,15.8377649306522,13.1306781492904,9.59241891423079,11.0162503827415,11.7412823001453,11.8847738937348,16.6808231050715,19.534564177873,8.59241891423079,16.349458592163,12.1598514903944,14.3934125717492,13.0726090930349,15.0840977615065,12.6390289123104,15.2235168683068,17.763913023833,11.9581073946466,21.2273606373831,13.1277506472273,11.0763514947207,17.7512938230737,14.2732243175451,11.0181973399073,10.9877201954484,13.6094693664233,11.4256756997312,9.53646250825678,11.4747075366062,9.40275769472722,9.12051907799627,11.1177978668011,9.7127131479485,11.3892814624708,16.5906618469931,12.1086899133129,12.4993095098393,20.0584122265298,14.1460064737635,10.9857316423549,17.7481721059813,9.36653750681447,13.4875880401905,16.6960678264035,11.1563197994241,9.06509503937758,9.20840831057257,10.6002384186901,9.50070274513918,15.5866493539421,16.2442505670662,14.6344350949581,19.2398577876008,13.9063534923706,11.5378203389837,8.3418754525802,17.7291500377592,9.56337924127944
